,STOCK_000,STOCK_001,STOCK_002,STOCK_003,STOCK_004,STOCK_005,STOCK_006,STOCK_007,STOCK_008,STOCK_009,STOCK_010,STOCK_011,STOCK_012,STOCK_013,STOCK_014,STOCK_015,STOCK_016,STOCK_017,STOCK_018,STOCK_019,STOCK_020,STOCK_021,STOCK_022,STOCK_023,STOCK_024,STOCK_025,STOCK_026,STOCK_027,STOCK_028,STOCK_029,STOCK_030,STOCK_031,STOCK_032,STOCK_033,STOCK_034,STOCK_035,STOCK_036,STOCK_037,STOCK_038,STOCK_039,STOCK_040,STOCK_041,STOCK_042,STOCK_043,STOCK_044,STOCK_045,STOCK_046,STOCK_047,STOCK_048,STOCK_049,STOCK_050,STOCK_051,STOCK_052,STOCK_053,STOCK_054,STOCK_055,STOCK_056,STOCK_057,STOCK_058,STOCK_059,STOCK_060,STOCK_061,STOCK_062,STOCK_063,STOCK_064,STOCK_065,STOCK_066,STOCK_067,STOCK_068,STOCK_069,STOCK_070,STOCK_071,STOCK_072,STOCK_073,STOCK_074,STOCK_075,STOCK_076,STOCK_077,STOCK_078,STOCK_079,STOCK_080,STOCK_081,STOCK_082,STOCK_083,STOCK_084,STOCK_085,STOCK_086,STOCK_087,STOCK_088,STOCK_089,STOCK_090,STOCK_091,STOCK_092,STOCK_093,STOCK_094,STOCK_095,STOCK_096,STOCK_097,STOCK_098,STOCK_099
STOCK_088,-0.14128887724304065,0.03543103529149279,-0.04664466937943623,0.055952566701310595,0.11952885110375805,0.026897431985302214,0.13856574275665384,-0.073856930622738,0.12532983075633422,-0.035138532145756865,0.15543462440505745,-0.030085080373349414,-0.14153498566332376,0.2626717112157061,-0.026503229632434937,-0.0008142804706140467,-0.03458802474621834,0.021503389158402567,-0.12883785583145635,-0.08219910466930805,-0.12651437796069773,-0.08894523840500311,-0.020386804116490638,0.20378954458576862,0.0722443531582147,-0.03773124923125214,-0.0017021057317116273,-0.020645206331475034,0.10668764755461944,-0.013285429235641986,-0.038352271005878374,0.08375582862250015,0.033915504365259384,-0.1683354168067001,0.2377621546061944,-0.058106537580604724,0.012810025187407986,-0.13376061207100218,-0.05641279697059415,-0.08319204062265986,-0.06589381593824008,0.16795363863859222,0.036332172862471916,0.014021122378526117,-0.11091721222656808,-0.10768099427400533,-0.10373707247500609,-0.11281808204252182,0.049547443399801924,-0.11981125696584677,0.010273786275061196,-0.12592602430336478,0.06482759399784839,0.033084026455069034,0.06978197473917389,0.009130762870101892,0.009079188241103195,0.10471019268691227,-0.1913525700977435,-0.1534696073774552,0.039033688846017434,0.14785840231214128,0.002088582048603287,0.1668888291391764,-0.15340873301807822,-0.11722466826496596,-0.11048189378765208,0.07075808202384247,-0.01887095967151422,0.01247475280439495,0.023191636243213923,-0.0047162899429241635,0.00472759385973914,-0.1160976042165235,0.23954659726334457,-0.14884403019820694,0.07298496171223778,-0.03223937756724184,-0.039485487463112985,0.13394412985301546,0.11685610377498522,0.03942789735710337,-0.029289863893057627,0.15320371668833596,-0.21932446395998473,0.030261906755863908,-0.01379639928019454,0.10967926139422876,1.0,-0.17257283536172385,-0.07922187046189484,-0.14504156911435512,0.04867402712046207,0.13234950138831966,0.055564751668288184,-0.07869180784733129,-0.028615993341327403,-0.04022209634970165,-0.23773846877946123,0.020336624405710498
STOCK_089,0.2901672410248934,0.1025465143060568,-0.03675087730385908,-0.2800538336332278,-0.36967147915458715,-0.34072651874460513,-0.18846674523400572,-0.046909414273353815,-0.14703932745332332,0.07918402541504686,-0.15603470699758873,0.08401290901344391,0.17375852860029917,-0.295139436731736,0.05079995895932814,-0.3391214545048627,0.01581951639418825,0.06132960954548506,-0.08668055425912473,-0.15280275120122558,0.20994748863546728,0.2742215548205461,-0.03009102032743709,-0.20979844481217108,0.00918584699180991,0.005133980026724608,0.02900453256636042,0.04598029156838099,-0.04788109219531531,0.15478419682838923,-0.052616099649363056,0.1439025120053506,0.03231391929562999,0.04143558350452958,-0.134492355019147,0.04841113502131799,-0.3078866313921701,-0.05253082880711716,0.016676060782930064,0.030743459313787563,0.07058001252563977,-0.3004747664765849,0.13592575116964586,-0.02797396608570669,-0.07861203399189327,0.15454013730711894,0.11101086095749146,0.08448863892923798,0.1084811734041786,0.18188428186939679,-0.11344073896639251,-0.007018805153585924,-0.3101173306750596,-0.22968206774248306,0.1433652970213397,0.049386470637872465,0.12868406357351303,0.010566037676551331,0.03955860125246466,0.2924531639354702,0.12885765385545675,-0.19051363224610524,-0.18310668248457476,-0.03890444035761092,-0.00019469880516817154,0.1661065761677743,0.08199291078768019,-0.24693219514293896,0.08914606119129602,0.24731045822158693,-0.15133491383455563,0.19561929763362565,0.34939358436349477,0.16278458214403624,-0.10781348403648529,-0.07500879398508324,-0.2663952945720592,0.3044571453248265,0.09389244836820675,-0.4096334377348612,-0.055897147238434586,-0.26501637033297265,0.032493919433835644,-0.19116713695138174,0.24498757864809273,0.08175525822846777,0.1488904926067503,-0.33061524706352957,-0.17257283536172385,1.0,-0.20654699865409634,0.1929904592536896,-0.12693001222813383,0.08645765996272838,-0.16974685919779492,-0.06800525561797037,-0.14386283110978157,-0.2200739689483132,0.5006421356821718,0.30947359016643633
STOCK_090,-0.08336838327296871,0.20736045872030381,-0.08706437284131846,-0.20055660002442305,-0.19682467446898708,-0.071969668733857,0.09391721915442981,0.25870748261497084,-0.06707704068660948,-0.3690216183008379,-0.13995622522219214,-0.07371296649450566,0.028849231693458415,-0.02426518285807355,-0.05290373365727407,0.17855989741128872,0.06839166251464987,-0.10020479476416878,0.2222033011380556,0.03275333742723762,0.15679070766536757,-0.1377577562689891,-0.3454761340558272,0.0017122558268663208,0.13287517785074457,-0.13593044044597458,-0.054181159955995664,0.45422740291502445,0.1993806704735128,0.010165896299776229,-0.18442003483736868,-0.3516928918089338,-0.31775388222519596,0.07812639142637569,0.0033925472911142374,-0.3036020669760565,0.352975982168535,0.5041697152597109,0.3161220764709641,-0.11967240026372725,-0.11818176119458092,0.0701544247605057,0.3854774349582062,0.11261869566098354,0.3485214575221511,-0.0673412206989085,0.05895153777374766,-0.08182832318720858,0.21912882385964844,0.54388076136321,0.07457751929350273,0.05479965002203422,-0.058634314725362735,0.2732291463656682,-0.2185083587247727,0.13962027724171,0.1441835980361365,0.25541691518527326,-0.20340597877783426,-0.010422933604131782,-0.33147534553859104,0.24516908994166495,0.03893211397063916,-0.07188506751261317,0.010597395819346099,-0.23266376870188296,-0.37444769725884663,-0.14012980849494794,-0.01231669728430602,-0.045240962401073954,-0.08878930710320587,-0.2889507350805946,-0.1656257887739405,-0.09847440656094891,-0.23674891288070135,-0.07964081984678047,0.07477554968308164,-0.3718341294862618,-0.13343037086942594,-0.24621314768908753,-0.07337290759131122,-0.05526273203879394,-0.24579553419716735,-0.041453896216748554,0.1579789527497853,0.0014023415659729316,0.002266562505288932,0.13109044479075302,-0.07922187046189484,-0.20654699865409634,1.0,-0.2643545659143052,-0.01725215273983951,-0.2520544780839495,0.058704061529853725,-0.41321916930478514,0.2166265496349519,0.22234806498208612,-0.3203712889686522,-0.07765649873667459
STOCK_091,0.07931622460427815,0.0011761957507086269,0.07685235242692655,-0.0016695540638627345,0.0538862533658095,-0.1184476092505415,-0.3521546700543426,-0.2032464983414686,0.04725105891496272,0.21513855316013805,0.22502374779716838,0.028963225378794154,-0.06872673763497644,-0.04343101844296515,0.2287575348180332,-0.20997486765393905,-0.030214078369373544,-0.1105692022788824,0.05212908241603351,0.22683074410083037,-0.08213295423004348,0.07071788507783659,0.16743459778597733,-0.1929476734137205,-0.001719631024229733,0.08595280056350882,-0.19294108747041022,-0.3514075323602664,-0.19990790070437567,-0.19727782159295318,0.1000333178686913,-0.04489008925999048,0.09202119206224266,-0.013996188862162142,-0.08566157793090905,0.13817511156179824,0.05727251933492598,-0.15752503093902837,-0.12841547670915676,0.24309041081055127,0.12251813383522567,-0.34427820756885236,-0.2775845186357233,0.03333206309622258,-0.0735656932709324,0.03586250603496452,0.06603374849058445,-0.010545089855248234,-0.26597413287328575,-0.3183796307081653,0.04796216320776135,-0.08019343223875006,0.036455237694677824,-0.13699502470940278,-0.03563089075080314,-0.09997926918830008,-0.11198046814745602,-0.36814280718069897,0.2551652749335606,0.3714567834787707,0.20895927500057768,-0.3072582264349701,-0.1347361936630003,0.06675404333094173,0.13019912232274278,0.05919404633001849,0.23279884147951735,0.09198251378163762,0.05035041066323056,0.06597635157048409,0.08690868333091363,0.12850808081958334,0.25470268210216745,0.04171330535613293,-0.055569680868727336,0.2859048525524521,-0.1639190852761439,0.18814305458560446,0.16613695549183102,0.13589998429556036,0.00014854497897749688,-0.0934481522119566,0.09990668536704018,-0.10839677358197376,0.1412661687546548,-0.19035099863103594,-0.25367351184840986,-0.17528513495626313,-0.14504156911435512,0.1929904592536896,-0.2643545659143052,1.0,0.055341055405140824,-0.0004378973482549773,-0.11419832366141389,0.19389351128779425,-0.12188188576845285,-0.08122689882843619,0.4332417120852609,-0.09526818482279172
STOCK_092,-0.11981191680927684,0.03249139406740033,-0.11914082316008826,0.02024283059734683,0.06635668993639592,-0.28338138371042676,-0.0713340986787415,-0.27509497554832524,0.24699549217457756,0.08105494479625322,0.11615945806218751,0.10691287441661487,-0.13708082950585287,0.23818166041845973,0.07014881406214969,0.1102802245780447,-0.35351131798262175,-0.22638862676604232,0.023286234145001056,0.17176760403176597,0.10397603079633379,-0.2650009034493972,-0.14241462882667708,0.22521352688568025,-0.09557172801662195,0.1426048699797019,-0.34875756349674825,-0.033305379672259335,0.02139486658054775,0.08051060330630203,-0.05941241545975125,-0.02957657252674886,-0.3022504485213469,-0.19283562981451144,0.28025001886049167,-0.2303585146685715,0.19430681372651926,-0.009577961970207593,0.04022616028324347,-0.006235115006090632,-0.21716096276164581,0.0617512294791777,0.007835016194586897,0.07245677603582344,-0.21396004529942442,-0.12328081265491819,-0.31964547325492837,0.047050303503718006,0.1056321777349,-0.09366476535582854,0.04772473156307349,-0.03396703376970477,-0.04057137756766487,0.1774819197494748,-0.036817611153579136,-0.21423020491241515,0.2649911348118244,0.09300358865772197,-0.2206010294084628,0.06408844737766116,-0.11129173284594422,-0.053412115282400016,-0.055057090938291434,0.11101219648958432,-0.06123953758048355,0.08771045536703956,-0.26064881045594734,-0.12107978645814677,0.12862466619730187,0.06351005794790139,-0.049698505131775976,0.14889853843167114,0.08553106540048633,-0.08210211682270496,0.2170571947432507,0.03375521838541392,0.17681056890046631,0.06491882691486066,-0.24057698625818183,0.07490921447483122,0.1000949268466569,0.20470560629161075,-0.14348172710506055,-0.14832390341195248,0.1720128238517885,0.0315080963481136,-0.04109554181050995,-0.13470169061057755,0.04867402712046207,-0.12693001222813383,-0.01725215273983951,0.055341055405140824,1.0,0.25192438225826175,-0.13565067574657014,-0.16194652214012975,-0.11560972897931872,-0.14807748510559762,-0.1112794417678171,0.059075506583385014
STOCK_093,0.07116276835628994,-0.12258267143182189,-0.17820962169582671,-0.13416017526162333,0.29696902585262885,-0.4591770268683058,-0.23311424631295394,-0.2680101696151256,0.26425233911094637,0.0710186878218661,-0.13738172327439324,0.10219502177943124,0.011459983345867475,0.06417508561720169,0.20254697567800686,0.16791507357302776,-0.36512207090071236,-0.05084374751004312,-0.31032994924203444,0.08304472446124798,0.3633718286265788,-0.08552349296459356,-0.026917694682268293,0.25174105834309196,-0.29802028064224095,0.2620262215052665,-0.20041046495126627,-0.09100008700690389,0.026503122009373006,0.4577377023503006,-0.19837931261991898,-0.018952221342617804,-0.2156622474478466,-0.22293825612520526,0.15278788618780334,0.07241369739218181,-0.3202786939019079,-0.34155572686764774,-0.07685908657696855,-0.006273410280802967,-0.20935200993759276,0.23219208655209117,-0.2856814438442284,-0.07635686291372608,-0.4077043389843551,-0.0012029797888546835,-0.2824707706053774,0.21420202819892398,0.24692212667820695,-0.05424260987427808,-0.0721155458847397,0.08793214793991566,-0.005286417100677374,0.26678656589750965,0.2963852464745146,-0.18910530301454984,0.04840407976444717,0.26319883180757153,-0.16451792317724384,-0.09615790507856771,-0.20403449338435603,-0.14760278257280154,-0.14935351705894245,-0.07271902211046839,-0.161110783230195,0.32636012927703817,-0.03808100628898418,-0.1987248768843845,0.4024764581486421,0.16157813806425098,0.07442394047187857,0.14620950381188966,0.2323187545287575,0.22617009576452088,0.2316144934577632,-0.13751533914373573,-0.11695432278349897,0.13340602624603784,-0.05803205391537297,-0.092713509653697,0.05213307202218782,0.21397881251058495,-0.06773538783385093,-0.21270828514319132,0.31748375033861326,-0.030662630311494125,0.06498462838517698,-0.32695563871788685,0.13234950138831966,0.08645765996272838,-0.2520544780839495,-0.0004378973482549773,0.25192438225826175,1.0,0.05129724055012161,-0.047659895640942314,0.03597450739143576,-0.18854167165029878,0.24481429178147152,0.2383657180511203
STOCK_094,-0.1826008490851092,-0.1663843536697438,-0.04962727350094913,0.15014332695962784,0.024081702125772847,0.07692179647513682,0.054409523869825664,0.11889415705194101,-0.03722617016815219,0.059056352148119336,0.11233227092271474,-0.03600527260368267,-0.04754342517661135,-0.11670285853075321,-0.06119408981861115,0.2192720672879534,0.039838337764425094,-0.14869257166780156,-0.0837212106867385,-0.08508161186715156,-0.038077726794860094,0.2795003705362849,-0.0032153588443669012,0.06030925257346768,0.003599571219921957,0.1675696851589656,-0.16839213255853464,-0.18827735748732954,0.047726037911159036,0.24668122908808804,-0.09933174297741242,0.23898883366127238,0.03341517160012718,0.11321081047541397,0.10403711087088395,0.3301674521966382,-0.08918332898005629,-0.05343425978427143,0.09345487307731493,0.3578947284398636,-0.02566854644069078,0.09291391057054833,-0.05470696906566335,-0.11079648741738701,-0.10312177609658242,0.007558028923328022,0.002094237057528969,0.06720280506079042,-0.05236628484292483,-0.030364944738671733,0.1647745174737712,0.17680004689271606,0.1900589593862623,0.18493589250241516,0.13597399489912287,-0.09986173191194886,-0.3339195724837867,0.1046705542487979,-0.17240356948324428,-0.07770724747994238,0.031181238134892993,0.10418812841967588,-0.23650504672474004,0.12122209577822576,0.3111386919642303,-0.025469800896636984,0.13357100320307938,0.17522615728588373,0.042358533352640636,0.07582828057525355,0.23551168192962482,-0.27450635676102564,-0.16670634833037168,0.1169942443055871,-0.102930675305352,-0.015936349539767553,-0.02068444776015723,0.2621573339869382,0.16840280519061293,0.07912823261393354,0.16893589455906904,0.0785486681830232,0.2136283017457789,0.19052660414466896,0.0035604911811995305,-0.23525686440152052,0.03694984871394553,0.22901581070327742,0.055564751668288184,-0.16974685919779492,0.058704061529853725,-0.11419832366141389,-0.13565067574657014,0.05129724055012161,1.0,0.20852073583645456,0.05579484157991661,-0.06751998056825236,-0.113232297023164,-0.04981197230064004
STOCK_095,0.048584260440971305,-0.2341148133118037,0.10867340138832672,0.2115516224108774,0.2265003365732412,0.36646276485272095,-0.019032748101391134,-0.09502073079830686,-0.15178994349903738,0.2168709586395935,0.0540343085382076,0.0010243090397501322,0.06991232684476269,-0.18768324447317994,0.2578102945762929,-0.1387350788267047,0.08027087615651307,0.048164185792992566,-0.2198051616107873,0.2585462554995571,-0.3662198746213149,0.12414343033854482,0.26395444356632114,-0.135698238077659,-0.038878350602952035,0.054306589762104944,0.09228916418783942,-0.39031269007132846,-0.20510803721430196,-0.17684358345730183,0.12885111078109812,0.035818254260683975,0.2208355544017894,0.13497259008748566,-0.05878917990199038,0.3872884132939765,-0.005136576490982047,-0.2119944744044471,-0.04693033981901353,0.24259842272957208,0.01828616015378841,-0.16262417334263424,-0.27185378378709,0.07276364820539691,-0.251251125500231,0.2524047074067574,0.2760781219151341,0.08224293727038588,-0.3352428471949213,-0.4988701929489942,0.11284074616132193,0.01523967276435839,0.29642184711515673,-0.19223591147949956,-0.036709595289199884,-0.22922442271516688,-0.3628146178505111,-0.34642957151706266,0.22126156298092964,0.04945840039648746,0.2949919177375034,-0.31706902536425846,-0.010093006965995872,0.002006522486764186,0.2707186990394355,0.13951572338763585,0.20010489502545584,0.4349721143974097,-0.2479913042861579,-0.0950914587398829,0.25989239042467693,0.19078999717022038,-0.005699137646305721,-0.027160749645337986,-0.08583868457931912,0.10860827795993733,-0.03620430955706736,0.10726163524470772,0.24259003858803946,0.21160112718059673,0.13761886643675492,0.003299693033081706,0.2956187113645556,0.028828722943009748,-0.2077245839185891,-0.3430801557045989,-0.19841662769005208,0.1105780642340228,-0.07869180784733129,-0.06800525561797037,-0.41321916930478514,0.19389351128779425,-0.16194652214012975,-0.047659895640942314,0.20852073583645456,1.0,0.08758444848137897,-0.12844134977937144,0.19193131119141657,-0.35962749908291464
STOCK_096,-0.04155682011295249,-0.1485761091534126,-0.10318911102240272,-0.23462872391202347,0.443063990317435,0.09771328920708906,-0.07584194420311968,0.0980945942558455,-0.11891852149907439,-0.1841293745752426,-0.023706045396924988,-0.07885765964756375,0.0011357954943689538,0.1111245982228784,0.38586101433037745,0.09916581100337582,0.1478243977750345,0.159305008022183,-0.2206114872557404,0.22324270921403133,-0.03929239242305544,-0.2463687188579268,0.014841675904706917,-0.01151415140424393,-0.20200328102233497,-0.02876999956017899,0.08511892750011285,0.09328695606282221,-0.025522593735498433,-0.049951886830387975,-0.23335242958778846,-0.41748044344170776,0.014695203084804606,0.061354872510383456,0.05518875779842901,0.009002754273185073,0.017464441900052103,-0.11572160419973802,0.14170294075031056,-0.1513050797300439,-0.12912572563960206,0.11395449921395263,-0.11987071233891067,0.08816538351796717,-0.15527650454637684,0.24422960574285135,0.18862323330133743,0.120259158502089,0.0026502190825698746,0.034787549131254966,0.021182191129573542,0.016846363843467556,0.2589541771665374,0.22562493664266053,-0.20684892442098865,-0.12253965901974,-0.25618255671078,0.18563410470681635,0.013866003960577144,-0.004100068438256141,0.016708861412903887,-0.1437645929350671,0.11276330365507105,-0.01045416705217036,-0.004777344399542931,0.008586616900665794,-0.2201816732758192,0.0251533730905116,0.03847108385638096,-0.011636682753717527,0.1512061403024868,0.012522671368098788,0.07171169480343569,-0.057512287163000914,-0.04671364761647816,-0.22741205952418342,-0.043199548307763805,-0.44269934982152287,0.1440107939325826,0.040214957610334175,0.14972570200619922,0.1400902891619595,-0.09314253724209368,0.07742132868167789,0.028018509760139157,-0.22291528476048794,-0.20992421920054144,0.08899999924382845,-0.028615993341327403,-0.14386283110978157,0.2166265496349519,-0.12188188576845285,-0.11560972897931872,0.03597450739143576,0.05579484157991661,0.08758444848137897,1.0,0.037397274721029765,0.057772787710739355,-0.12314532334100582
STOCK_097,-0.07472539475228868,0.11075142752827302,0.05008566528468165,0.18165705224310064,0.07601324950074123,-0.0032627158668987835,-0.1455185217978533,0.1364867618110708,0.01867563145522796,-0.17206309821323668,-0.009220854548234882,-0.19855106629783936,-0.001975159784112497,0.28379323297859443,-0.2888939329099899,-0.027671752719537694,0.11305735003713238,0.35938416294860714,0.21994992378474984,0.06926614186781765,0.07551557756988961,-0.05544134266500647,0.28074874154844265,0.07710146139782836,0.18670661574452524,-0.09857571923631865,0.048410668527720566,0.10558635169563418,-0.050138140240422215,-0.05578256991592095,0.10415516692944023,-0.11890034157431688,-0.037826994571457724,-0.02763321971986091,-0.10368237067292974,-0.25603788390194143,-0.05608793473082043,0.09402740767653653,-0.121240627280326,-0.16240761839028858,0.3912127853172982,0.18669762019968553,-0.19814868840169456,-0.05820437137623712,0.48709430595630404,-0.14927756680307705,0.16026397655356023,-0.04853950165161569,0.031522986780711214,0.03990504109549586,-0.04747553279230247,0.11607307124280877,-0.08037710702139082,-0.105441259644488,0.022126166738380065,0.2784332972859114,-0.18968207465196127,-0.1905656172138928,0.07401911969622262,-0.2637763089958751,-0.09970163446170062,0.1855964607596347,0.15296220847211406,-0.34431488790063686,-0.16367405256544856,-0.27972626879744966,0.2485497832382244,-0.19749091351749848,0.11730410850000614,0.02180135456320751,-0.09500434917875111,-0.31598445968455546,-0.22136229946366873,0.147831815584445,0.03280873717287322,0.009083795465415422,0.06077935918448328,-0.4252519547160058,0.0032502022901781226,0.055636691318381365,-0.20606075865232557,0.10701865258745978,-0.0755910040428637,0.22524059844123276,0.03541215337832901,0.10138606863794271,0.038032587824568406,-0.013807357088628045,-0.04022209634970165,-0.2200739689483132,0.22234806498208612,-0.08122689882843619,-0.14807748510559762,-0.18854167165029878,-0.06751998056825236,-0.12844134977937144,0.037397274721029765,1.0,-0.07902844487268539,-0.22228130159793025
